uniqueID	drugName	review	date
64883	Sertraline	"Been taking 25mg zoloft for 2 weeks. Due to non stop over thinking, paranoia and constant checking up on suspected cheating partner. This drug has enabled me to think clearly again and be able to end an unhappy relationship that I could not end before. I don&#039;t react or panic at the thought of being on my own anymore. Its great to feel balanced and even keeled with my thoughts. No real side effects, although I am more motivated at home and don&#039;t seem to have a huge appetite so lost some weight. I like this drug, its given me some sanity again however I am worried about the symptoms returning if I stop taking it."	23-May-15
64732	Sertraline	"I promised myself I&#039;d come back to this site and share my experience since it has helped me so much. About four months ago I had my first panic attack, a week after a very serious surgery, my doctor suggested it was from the anesthesia. Went two weeks without another one, then boom, full blown panic disorder. I thought I was losing my mind, I had to drop out of school and take off work. Went to see a psych who gave me Zoloft, started on 25mg (2weeks) then 50mg where I&#039;m at now. I&#039;ve been at the full dose for 2 months now and I finally feel &quot;that switch&quot; that people talk about go off. The side effects? HORRIBLE. If I didn&#039;t need to stick with it I wouldn&#039;t have. Headaches, insomnia, palpitations, excessive yawning. They go away."	29-Sep-15
127749	Phentermine	"I suffer from obsessive compulsive personality disorder.   It makes me not want to be around other people so I stay in all the time, which leads to extreme lethargy.  I just lay in bed all day and spiral downward until I have no energy to do anything at all.   Fastin gives me the energy psychologically as well as physically to get out of bed and start doing things.  It does cause some side effects, but these are to be expected with something that works so powerfully.  Only this or Zoloft have helped me to lead a productive life.   With doctors for zoloft, I have to make appointments, pay for insurance, a doctor visit,  the prescription, and wait in line at the pharmacy, none of which I can do after I run out of medication.  Thank you Fastin"	19-Feb-17
140803	Escitalopram	"I cannot even begin to explain how much this medicine has helped me with my depression/anxiety! The only thing I regret is being stubborn and not take it 3 years earlier! "	24-Jun-16
141387	Escitalopram	"After trying to deal with my anxiety without taking medication for the past 2 yrs I finally gave in and asked my doctor for a recommendation. She prescribed me Lexapro the 1st 2 days were a little scary (especially after reading the 20 million positive and negative reviews) I felt more anxious and on edge than ever but my search results said that would happen and my doctor had told me I would get worse before I started feeling better so I figured it was normal. After the first 2 days I got the over anxious feeling, so I started focusing on watching out for any other side effects and just getting used to it. The constant yawning the 1st few weeks was just annoying but working out helped a bit. 1 month later and things are going better."	8-Sep-14
140715	Escitalopram	"Helped to put my IBS-D to where I wasn&#039;t running to the bathroom every 15 minutes."	4-Oct-16
64606	Sertraline	"I was prescribed Zoloft for depression anxiety and OCD. I was excited to take it. My parents kept me on the holistic lifestyle growing up so I was ready for something to really work for me. Seeing how severe my depression and anxiety were is in my adulthood I decided to try it. 1st day I thought I knew what I was in for but once I experienced it-  it was strange it&#039;s a very strong drug. felt good initially. It was working and I felt happier like my mind was fixing itself. I noticed how dark of a place I was in. 2nd day I  started feeling the negative side effects like feeling tired and restless at the same time which is an awkward and horrible feeling and my anxiety got worse. Also dizzy and ringing ears. I may go back on it but I&#039;m checking w my dr."	17-Feb-16
128114	Phentermine	"I started taking this medication two weeks ago. I am a single mother so i exercise as much as i can. I also have a office job so i sit more than I am active for my 8 hour or more shift. I can say it has decreased my appetite and I get full much faster when I eat. As to eating smaller portions I also cut off sugar drinks all together. I have my cheat days every now and then but who doesn&#039;t? Over all i have lost 8 lbs in two weeks!!! its more than i would of lost eating a cheese burger without it. So over all I am happy about this product and hope to lose much more and cut that cheat day out once and for all. Its also gave me so much more energy. Good luck on your journey guys:)"	4-Jun-16
141519	Escitalopram	"Had terrible reaction to this medication. Could only tolerate it for one week. Increased anxiety levels, restlessness."	11-Oct-13
64622	Sertraline	"I started off on 50 mg. I was instantly able to tell that my appetite went up. After a week, I went up to 100 mg. I was on 100 mg for 3 weeks and gained four pounds in two weeks. I was eating bigger meals and I craved junk food. However, I felt like it was helping my anxiety a little bit. I decided to stay on it because I have tried Lexapro, Brintellix and Venlafaxine, and none of those worked for me. After the three weeks, I went up to 150 mg. I gained an extra pound, and my anxiety and depression got worse. My sleeping schedule got off, my social as well as general anxiety increased, I was jittery and I wasn&#039;t able to focus on anything."	16-Dec-15
128058	Phentermine	"Been on it week. My ob/gy gave for weight loss. It gives me alot of energy and I don&#039;t eat much like before the pill. I can tell how much I loss now. But I do see the difference in me. It only give dry mouth that all."	30-Jun-16
140910	Escitalopram	"Having great success with escitalopram for anxiety. Have been taking 10 mg daily over 4 weeks now. First AD med I have ever taken and I was quite resistant. But after months of struggling, my life was going downhill quickly. Losing sleep, no appetite, missing work. So glad I got help! Most noticeable start up side effects were some increased anxiety (which thankfully was offset by clonazepam the Dr prescribed), insomnia, complete loss of appetite, and some constipation. These all disappeared in less than 2 weeks and I am now sleeping and eating well with very little anxiety. When I do feel anxious, I can control it instead of it controlling me! I feel my normal self again:)"	6-Jan-16
138564	Phentermine	"Started at 225 now 215 (ten lbs) in 14 days also on a 500 cal diet with little exercise."	10-Apr-13
34140	Tramadol	"I have used Ultram at night along with Xanax. It does allow me more sleep than before. Usually around 4 hours. I do notice a  headache, especially if I take a second dose later at night, I will wake with a headache. I&#039;ve bee taking it for about a year but do not notice any withdrawal if I miss any doses."	12-Jul-09
97153	Ambien	"Worked for sleep but I ran out one time and realized I got very, very depressed on it. Plus had joint and jaw pain all the time. Took 2 years to figure out what caused it."	23-Dec-10
